  4.1250000e-02  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.0507834e-05  3.0507834e-05  2.8477570e-18  3.6064466e-32 -2.2605300e-07 -2.2605300e-07  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  4.5000000e-02  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.0521541e-05  3.0521541e-05  2.8477570e-18  3.6064466e-32 -2.6717358e-07 -2.6717358e-07  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  4.8750000e-02  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.0536392e-05  3.0536392e-05  2.8477570e-18  3.6064466e-32 -3.1172783e-07 -3.1172783e-07  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  5.2500000e-02  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.0552389e-05  3.0552389e-05  2.8477570e-18  3.6064466e-32 -3.5971743e-07 -3.5971743e-07  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  5.6250000e-02  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.0569531e-05  3.0569531e-05  2.8477570e-18  3.6064466e-32 -4.1114417e-07 -4.1114417e-07  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  6.0000000e-02  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.0587820e-05  3.0587820e-05  2.8477570e-18  3.6064466e-32 -4.6600999e-07 -4.6600999e-07  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  6.3750000e-02  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.0607255e-05  3.0607255e-05  2.8477570e-18  3.6064466e-32 -5.2431693e-07 -5.2431693e-07  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  6.7500000e-02  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.0627839e-05  3.0627839e-05  2.8477570e-18  3.6064466e-32 -5.8606719e-07 -5.8606719e-07  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  7.1250000e-02  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.0649571e-05  3.0649571e-05  2.8477570e-18  3.6064466e-32 -6.5126308e-07 -6.5126308e-07  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  7.5000000e-02  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.0672452e-05  3.0672452e-05  2.8477570e-18  3.6064466e-32 -7.1990705e-07 -7.1990705e-07  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  7.8750000e-02  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.0696484e-05  3.0696484e-05  2.8477570e-18  3.6064466e-32 -7.9200167e-07 -7.9200167e-07  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  8.2500000e-02  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.0721666e-05  3.0721666e-05  2.8477570e-18  3.6064466e-32 -8.6754964e-07 -8.6754964e-07  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  8.6250000e-02  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.0748001e-05  3.0748001e-05  2.8477570e-18  3.6064466e-32 -9.4655380e-07 -9.4655380e-07  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  9.0000000e-02  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.0775489e-05  3.0775489e-05  2.8477570e-18  3.6064466e-32 -1.0290171e-06 -1.0290171e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  9.3750000e-02  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.0804131e-05  3.0804131e-05  2.8477570e-18  3.6064466e-32 -1.1149427e-06 -1.1149427e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  9.7500000e-02  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.0833928e-05  3.0833928e-05  2.8477570e-18  3.6064466e-32 -1.2043337e-06 -1.2043337e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  1.0125000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.0864881e-05  3.0864881e-05  2.8477570e-18  3.6064466e-32 -1.2971935e-06 -1.2971935e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  1.0500000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.0896992e-05  3.0896992e-05  2.8477570e-18  3.6064466e-32 -1.3935257e-06 -1.3935257e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  1.0875000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.0930261e-05  3.0930261e-05  2.8477570e-18  3.6064466e-32 -1.4933337e-06 -1.4933337e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  1.1250000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.0964690e-05  3.0964690e-05  2.8477570e-18  3.6064466e-32 -1.5966214e-06 -1.5966214e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  1.1625000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.1000281e-05  3.1000281e-05  2.8477570e-18  3.6064466e-32 -1.7033926e-06 -1.7033926e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  1.2000000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.1037033e-05  3.1037033e-05  2.8477570e-18  3.6064466e-32 -1.8136514e-06 -1.8136514e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  1.2375000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.1074950e-05  3.1074950e-05  2.8477570e-18  3.6064466e-32 -1.9274018e-06 -1.9274018e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  1.2750000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.1114032e-05  3.1114032e-05  2.8477570e-18  3.6064466e-32 -2.0446482e-06 -2.0446482e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  1.3125000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.1154281e-05  3.1154281e-05  2.8477570e-18  3.6064466e-32 -2.1653949e-06 -2.1653949e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  1.3500000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.1195698e-05  3.1195698e-05  2.8477570e-18  3.6064466e-32 -2.2896464e-06 -2.2896464e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  1.3875000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.1238285e-05  3.1238285e-05  2.8477570e-18  3.6064466e-32 -2.4174075e-06 -2.4174075e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  1.4250000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.1282044e-05  3.1282044e-05  2.8477570e-18  3.6064466e-32 -2.5486828e-06 -2.5486828e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  1.4625000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.1326975e-05  3.1326975e-05  2.8477570e-18  3.6064466e-32 -2.6834774e-06 -2.6834774e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  1.5000000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.1373082e-05  3.1373082e-05  2.8477570e-18  3.6064466e-32 -2.8217963e-06 -2.8217963e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  1.5375000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.1420365e-05  3.1420365e-05  2.8477570e-18  3.6064466e-32 -2.9636447e-06 -2.9636447e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  1.5750000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.1468826e-05  3.1468826e-05  2.8477570e-18  3.6064466e-32 -3.1090278e-06 -3.1090278e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  1.6125000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.1518467e-05  3.1518467e-05  2.8477570e-18  3.6064466e-32 -3.2579512e-06 -3.2579512e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  1.6500000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.1569290e-05  3.1569290e-05  2.8477570e-18  3.6064466e-32 -3.4104204e-06 -3.4104204e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  1.6875000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.1621297e-05  3.1621297e-05  2.8477570e-18  3.6064466e-32 -3.5664412e-06 -3.5664412e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  1.7250000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.1674489e-05  3.1674489e-05  2.8477570e-18  3.6064466e-32 -3.7260193e-06 -3.7260193e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  1.7625000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.1728870e-05  3.1728870e-05  2.8477570e-18  3.6064466e-32 -3.8891608e-06 -3.8891608e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  1.8000000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.1784440e-05  3.1784440e-05  2.8477570e-18  3.6064466e-32 -4.0558719e-06 -4.0558719e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  1.8375000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.1841203e-05  3.1841203e-05  2.8477570e-18  3.6064466e-32 -4.2261587e-06 -4.2261587e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  1.8750000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.1899159e-05  3.1899159e-05  2.8477570e-18  3.6064466e-32 -4.4000276e-06 -4.4000276e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  1.9125000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.1958311e-05  3.1958311e-05  2.8477570e-18  3.6064466e-32 -4.5774852e-06 -4.5774852e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  1.9500000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.2018662e-05  3.2018662e-05  2.8477570e-18  3.6064466e-32 -4.7585380e-06 -4.7585380e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  1.9875000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.2080214e-05  3.2080214e-05  2.8477570e-18  3.6064466e-32 -4.9431930e-06 -4.9431930e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  2.0250000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.2142969e-05  3.2142969e-05  2.8477570e-18  3.6064466e-32 -5.1314570e-06 -5.1314570e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  2.0625000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.2206929e-05  3.2206929e-05  2.8477570e-18  3.6064466e-32 -5.3233371e-06 -5.3233371e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  2.1000000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.2272097e-05  3.2272097e-05  2.8477570e-18  3.6064466e-32 -5.5188405e-06 -5.5188405e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  2.1375000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.2338474e-05  3.2338474e-05  2.8477570e-18  3.6064466e-32 -5.7179745e-06 -5.7179745e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  2.1750000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.2406065e-05  3.2406065e-05  2.8477570e-18  3.6064466e-32 -5.9207465e-06 -5.9207465e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  2.2125000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.2474871e-05  3.2474871e-05  2.8477570e-18  3.6064466e-32 -6.1271643e-06 -6.1271643e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  2.2500000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.2544895e-05  3.2544895e-05  2.8477570e-18  3.6064466e-32 -6.3372354e-06 -6.3372354e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  2.2875000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.2616139e-05  3.2616139e-05  2.8477570e-18  3.6064466e-32 -6.5509679e-06 -6.5509679e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  2.3250000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.2688606e-05  3.2688606e-05  2.8477570e-18  3.6064466e-32 -6.7683697e-06 -6.7683697e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  2.3625000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.2762299e-05  3.2762299e-05  2.8477570e-18  3.6064466e-32 -6.9894489e-06 -6.9894489e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  2.4000000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.2837221e-05  3.2837221e-05  2.8477570e-18  3.6064466e-32 -7.2142139e-06 -7.2142139e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  2.4375000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.2913374e-05  3.2913374e-05  2.8477570e-18  3.6064466e-32 -7.4426731e-06 -7.4426731e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  2.4750000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.2990761e-05  3.2990761e-05  2.8477570e-18  3.6064466e-32 -7.6748351e-06 -7.6748351e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  2.5125000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.3069386e-05  3.3069386e-05  2.8477570e-18  3.6064466e-32 -7.9107085e-06 -7.9107085e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  2.5500000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.3149250e-05  3.3149250e-05  2.8477570e-18  3.6064466e-32 -8.1503022e-06 -8.1503022e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  2.5875000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.3230358e-05  3.3230358e-05  2.8477570e-18  3.6064466e-32 -8.3936252e-06 -8.3936252e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  2.6250000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.3312712e-05  3.3312712e-05  2.8477570e-18  3.6064466e-32 -8.6406866e-06 -8.6406866e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  2.6625000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.3396315e-05  3.3396315e-05  2.8477570e-18  3.6064466e-32 -8.8914957e-06 -8.8914957e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  2.7000000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.3481170e-05  3.3481170e-05  2.8477570e-18  3.6064466e-32 -9.1460619e-06 -9.1460619e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  2.7375000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.3567281e-05  3.3567281e-05  2.8477570e-18  3.6064466e-32 -9.4043947e-06 -9.4043947e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  2.7750000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.3654651e-05  3.3654651e-05  2.8477570e-18  3.6064466e-32 -9.6665039e-06 -9.6665039e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  2.8125000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.3743283e-05  3.3743283e-05  2.8477570e-18  3.6064466e-32 -9.9323992e-06 -9.9323992e-06  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  2.8500000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.3833180e-05  3.3833180e-05  2.8477570e-18  3.6064466e-32 -1.0202091e-05 -1.0202091e-05  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  2.8875000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.3924346e-05  3.3924346e-05  2.8477570e-18  3.6064466e-32 -1.0475588e-05 -1.0475588e-05  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  2.9250000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.4016784e-05  3.4016784e-05  2.8477570e-18  3.6064466e-32 -1.0752902e-05 -1.0752902e-05  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  2.9625000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.4110497e-05  3.4110497e-05  2.8477570e-18  3.6064466e-32 -1.1034043e-05 -1.1034043e-05  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  3.0000000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.4205490e-05  3.4205490e-05  2.8477570e-18  3.6064466e-32 -1.1319022e-05 -1.1319022e-05  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  3.0375000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.4301766e-05  3.4301766e-05  2.8477570e-18  3.6064466e-32 -1.1607848e-05 -1.1607848e-05  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  3.0750000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.4399328e-05  3.4399328e-05  2.8477570e-18  3.6064466e-32 -1.1900534e-05 -1.1900534e-05  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  3.1125000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.4498179e-05  3.4498179e-05  2.8477570e-18  3.6064466e-32 -1.2197089e-05 -1.2197089e-05  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  3.1500000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.4598325e-05  3.4598325e-05  2.8477570e-18  3.6064466e-32 -1.2497526e-05 -1.2497526e-05  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  3.1875000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.4699768e-05  3.4699768e-05  2.8477570e-18  3.6064466e-32 -1.2801855e-05 -1.2801855e-05  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  3.2250000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.4802512e-05  3.4802512e-05  2.8477570e-18  3.6064466e-32 -1.3110087e-05 -1.3110087e-05  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  3.2625000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.4906561e-05  3.4906561e-05  2.8477570e-18  3.6064466e-32 -1.3422235e-05 -1.3422235e-05  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
  3.3000000e-01  2.3679917e-24  2.5305484e-11  2.5305484e-11  2.3679917e-24  2.8477570e-18  3.5011920e-05  3.5011920e-05  2.8477570e-18  3.6064466e-32 -1.3738310e-05 -1.3738310e-05  3.6064466e-32  3.7978110e-52  4.0585210e-39  4.0585210e-39  3.7978110e-52
