 -7.5975976e-01  9.9812037e-01
 -7.5775776e-01  9.9881227e-01
 -7.5575576e-01  9.9934614e-01
 -7.5375375e-01  9.9972187e-01
 -7.5175175e-01  9.9993943e-01
 -7.4974975e-01  9.9999876e-01
 -7.4774775e-01  9.9989987e-01
 -7.4574575e-01  9.9964277e-01
 -7.4374374e-01  9.9922749e-01
 -7.4174174e-01  9.9865411e-01
 -7.3973974e-01  9.9792272e-01
 -7.3773774e-01  9.9703342e-01
 -7.3573574e-01  9.9598637e-01
 -7.3373373e-01  9.9478172e-01
 -7.3173173e-01  9.9341967e-01
 -7.2972973e-01  9.9190044e-01
 -7.2772773e-01  9.9022425e-01
 -7.2572573e-01  9.8839139e-01
 -7.2372372e-01  9.8640214e-01
 -7.2172172e-01  9.8425681e-01
 -7.1971972e-01  9.8195574e-01
 -7.1771772e-01  9.7949930e-01
 -7.1571572e-01  9.7688788e-01
 -7.1371371e-01  9.7412188e-01
 -7.1171171e-01  9.7120175e-01
 -7.0970971e-01  9.6812795e-01
 -7.0770771e-01  9.6490097e-01
 -7.0570571e-01  9.6152131e-01
 -7.0370370e-01  9.5798951e-01
 -7.0170170e-01  9.5430613e-01
 -6.9969970e-01  9.5047176e-01
 -6.9769770e-01  9.4648699e-01
 -6.9569570e-01  9.4235246e-01
 -6.9369369e-01  9.3806883e-01
 -6.9169169e-01  9.3363676e-01
 -6.8968969e-01  9.2905697e-01
 -6.8768769e-01  9.2433018e-01
 -6.8568569e-01  9.1945713e-01
 -6.8368368e-01  9.1443860e-01
 -6.8168168e-01  9.0927538e-01
 -6.7967968e-01  9.0396828e-01
 -6.7767768e-01  8.9851816e-01
 -6.7567568e-01  8.9292586e-01
 -6.7367367e-01  8.8719227e-01
 -6.7167167e-01  8.8131831e-01
 -6.6966967e-01  8.7530490e-01
 -6.6766767e-01  8.6915299e-01
 -6.6566567e-01  8.6286356e-01
 -6.6366366e-01  8.5643760e-01
 -6.6166166e-01  8.4987612e-01
 -6.5965966e-01  8.4318017e-01
 -6.5765766e-01  8.3635081e-01
 -6.5565566e-01  8.2938911e-01
 -6.5365365e-01  8.2229618e-01
 -6.5165165e-01  8.1507314e-01
 -6.4964965e-01  8.0772113e-01
 -6.4764765e-01  8.0024132e-01
 -6.4564565e-01  7.9263489e-01
 -6.4364364e-01  7.8490304e-01
 -6.4164164e-01  7.7704700e-01
 -6.3963964e-01  7.6906801e-01
 -6.3763764e-01  7.6096733e-01
 -6.3563564e-01  7.5274624e-01
 -6.3363363e-01  7.4440605e-01
 -6.3163163e-01  7.3594807e-01
 -6.2962963e-01  7.2737364e-01
 -6.2762763e-01  7.1868412e-01
 -6.2562563e-01  7.0988089e-01
 -6.2362362e-01  7.0096534e-01
 -6.2162162e-01  6.9193887e-01
 -6.1961962e-01  6.8280292e-01
 -6.1761762e-01  6.7355893e-01
 -6.1561562e-01  6.6420836e-01
 -6.1361361e-01  6.5475270e-01
 -6.1161161e-01  6.4519344e-01
 -6.0960961e-01  6.3553209e-01
 -6.0760761e-01  6.2577018e-01
 -6.0560561e-01  6.1590925e-01
 -6.0360360e-01  6.0595088e-01
 -6.0160160e-01  5.9589662e-01
 -5.9959960e-01  5.8574808e-01
 -5.9759760e-01  5.7550685e-01
 -5.9559560e-01  5.6517457e-01
 -5.9359359e-01  5.5475285e-01
 -5.9159159e-01  5.4424336e-01
 -5.8958959e-01  5.3364776e-01
 -5.8758759e-01  5.2296772e-01
 -5.8558559e-01  5.1220493e-01
 -5.8358358e-01  5.0136109e-01
 -5.8158158e-01  4.9043793e-01
 -5.7957958e-01  4.7943716e-01
 -5.7757758e-01  4.6836054e-01
 -5.7557558e-01  4.5720980e-01
 -5.7357357e-01  4.4598673e-01
 -5.7157157e-01  4.3469308e-01
 -5.6956957e-01  4.2333066e-01
 -5.6756757e-01  4.1190125e-01
 -5.6556557e-01  4.0040667e-01
 -5.6356356e-01  3.8884873e-01
 -5.6156156e-01  3.7722926e-01
 -5.5955956e-01  3.6555011e-01
 -5.5755756e-01  3.5381312e-01
 -5.5555556e-01  3.4202014e-01
 -5.5355355e-01  3.3017305e-01
 -5.5155155e-01  3.1827371e-01
 -5.4954955e-01  3.0632402e-01
 -5.4754755e-01  2.9432586e-01
 -5.4554555e-01  2.8228112e-01
 -5.4354354e-01  2.7019172e-01
 -5.4154154e-01  2.5805957e-01
 -5.3953954e-01  2.4588659e-01
 -5.3753754e-01  2.3367470e-01
 -5.3553554e-01  2.2142583e-01
 -5.3353353e-01  2.0914193e-01
 -5.3153153e-01  1.9682494e-01
 -5.2952953e-01  1.8447681e-01
 -5.2752753e-01  1.7209948e-01
 -5.2552553e-01  1.5969493e-01
 -5.2352352e-01  1.4726510e-01
 -5.2152152e-01  1.3481198e-01
 -5.1951952e-01  1.2233752e-01
 -5.1751752e-01  1.0984371e-01
 -5.1551552e-01  9.7332518e-02
 -5.1351351e-01  8.4805924e-02
 -5.1151151e-01  7.2265912e-02
 -5.0950951e-01  5.9714465e-02
 -5.0750751e-01  4.7153569e-02
 -5.0550551e-01  3.4585213e-02
 -5.0350350e-01  2.2011384e-02
 -5.0150150e-01  9.4340722e-03
 -4.9949950e-01 -3.1447322e-03
 -4.9749750e-01 -1.5723039e-02
 -4.9549550e-01 -2.8298858e-02
 -4.9349349e-01 -4.0870199e-02
 -4.9149149e-01 -5.3435074e-02
 -4.8948949e-01 -6.5991494e-02
 -4.8748749e-01 -7.8537472e-02
 -4.8548549e-01 -9.1071023e-02
 -4.8348348e-01 -1.0359016e-01
 -4.8148148e-01 -1.1609291e-01
 -4.7947948e-01 -1.2857730e-01
 -4.7747748e-01 -1.4104133e-01
 -4.7547548e-01 -1.5348305e-01
 -4.7347347e-01 -1.6590049e-01
 -4.7147147e-01 -1.7829167e-01
 -4.6946947e-01 -1.9065465e-01
 -4.6746747e-01 -2.0298745e-01
 -4.6546547e-01 -2.1528814e-01
 -4.6346346e-01 -2.2755476e-01
 -4.6146146e-01 -2.3978538e-01
 -4.5945946e-01 -2.5197806e-01
 -4.5745746e-01 -2.6413087e-01
 -4.5545546e-01 -2.7624188e-01
 -4.5345345e-01 -2.8830919e-01
 -4.5145145e-01 -3.0033088e-01
 -4.4944945e-01 -3.1230504e-01
 -4.4744745e-01 -3.2422980e-01
 -4.4544545e-01 -3.3610324e-01
 -4.4344344e-01 -3.4792351e-01
 -4.4144144e-01 -3.5968873e-01
 -4.3943944e-01 -3.7139703e-01
 -4.3743744e-01 -3.8304657e-01
 -4.3543544e-01 -3.9463550e-01
 -4.3343343e-01 -4.0616199e-01
 -4.3143143e-01 -4.1762421e-01
 -4.2942943e-01 -4.2902035e-01
 -4.2742743e-01 -4.4034861e-01
 -4.2542543e-01 -4.5160720e-01
 -4.2342342e-01 -4.6279432e-01
 -4.2142142e-01 -4.7390822e-01
 -4.1941942e-01 -4.8494714e-01
 -4.1741742e-01 -4.9590932e-01
 -4.1541542e-01 -5.0679303e-01
 -4.1341341e-01 -5.1759656e-01
 -4.1141141e-01 -5.2831819e-01
 -4.0940941e-01 -5.3895622e-01
 -4.0740741e-01 -5.4950898e-01
 -4.0540541e-01 -5.5997479e-01
 -4.0340340e-01 -5.7035199e-01
 -4.0140140e-01 -5.8063895e-01
 -3.9939940e-01 -5.9083404e-01
 -3.9739740e-01 -6.0093563e-01
 -3.9539540e-01 -6.1094215e-01
 -3.9339339e-01 -6.2085199e-01
 -3.9139139e-01 -6.3066361e-01
 -3.8938939e-01 -6.4037543e-01
 -3.8738739e-01 -6.4998592e-01
 -3.8538539e-01 -6.5949357e-01
 -3.8338338e-01 -6.6889687e-01
 -3.8138138e-01 -6.7819434e-01
 -3.7937938e-01 -6.8738449e-01
 -3.7737738e-01 -6.9646588e-01
 -3.7537538e-01 -7.0543707e-01
 -3.7337337e-01 -7.1429664e-01
 -3.7137137e-01 -7.2304318e-01
 -3.6936937e-01 -7.3167533e-01
 -3.6736737e-01 -7.4019170e-01
 -3.6536537e-01 -7.4859095e-01
 -3.6336336e-01 -7.5687175e-01
 -3.6136136e-01 -7.6503280e-01
 -3.5935936e-01 -7.7307279e-01
 -3.5735736e-01 -7.8099047e-01
 -3.5535536e-01 -7.8878457e-01
 -3.5335335e-01 -7.9645386e-01
 -3.5135135e-01 -8.0399713e-01
 -3.4934935e-01 -8.1141319e-01
 -3.4734735e-01 -8.1870085e-01
 -3.4534535e-01 -8.2585898e-01
 -3.4334334e-01 -8.3288643e-01
 -3.4134134e-01 -8.3978210e-01
 -3.3933934e-01 -8.4654489e-01
 -3.3733734e-01 -8.5317373e-01
 -3.3533534e-01 -8.5966758e-01
 -3.3333333e-01 -8.6602540e-01
 -3.3133133e-01 -8.7224620e-01
 -3.2932933e-01 -8.7832898e-01
 -3.2732733e-01 -8.8427278e-01
 -3.2532533e-01 -8.9007667e-01
 -3.2332332e-01 -8.9573972e-01
 -3.2132132e-01 -9.0126105e-01
 -3.1931932e-01 -9.0663976e-01
 -3.1731732e-01 -9.1187502e-01
 -3.1531532e-01 -9.1696600e-01
 -3.1331331e-01 -9.2191189e-01
 -3.1131131e-01 -9.2671191e-01
 -3.0930931e-01 -9.3136529e-01
 -3.0730731e-01 -9.3587131e-01
 -3.0530531e-01 -9.4022924e-01
 -3.0330330e-01 -9.4443841e-01
 -3.0130130e-01 -9.4849813e-01
 -2.9929930e-01 -9.5240778e-01
 -2.9729730e-01 -9.5616673e-01
 -2.9529530e-01 -9.5977439e-01
 -2.9329329e-01 -9.6323019e-01
 -2.9129129e-01 -9.6653358e-01
 -2.8928929e-01 -9.6968403e-01
 -2.8728729e-01 -9.7268105e-01
 -2.8528529e-01 -9.7552417e-01
 -2.8328328e-01 -9.7821294e-01
 -2.8128128e-01 -9.8074692e-01
 -2.7927928e-01 -9.8312572e-01
 -2.7727728e-01 -9.8534896e-01
 -2.7527528e-01 -9.8741629e-01
 -2.7327327e-01 -9.8932739e-01
 -2.7127127e-01 -9.9108195e-01
 -2.6926927e-01 -9.9267969e-01
 -2.6726727e-01 -9.9412036e-01
 -2.6526527e-01 -9.9540373e-01
 -2.6326326e-01 -9.9652960e-01
 -2.6126126e-01 -9.9749780e-01
 -2.5925926e-01 -9.9830816e-01
 -2.5725726e-01 -9.9896056e-01
 -2.5525526e-01 -9.9945490e-01
 -2.5325325e-01 -9.9979109e-01
 -2.5125125e-01 -9.9996910e-01
 -2.4924925e-01 -9.9998887e-01
 -2.4724725e-01 -9.9985043e-01
 -2.4524525e-01 -9.9955378e-01
 -2.4324324e-01 -9.9909897e-01
 -2.4124124e-01 -9.9848607e-01
 -2.3923924e-01 -9.9771519e-01
 -2.3723724e-01 -9.9678644e-01
 -2.3523524e-01 -9.9569997e-01
 -2.3323323e-01 -9.9445596e-01
 -2.3123123e-01 -9.9305459e-01
 -2.2922923e-01 -9.9149609e-01
 -2.2722723e-01 -9.8978072e-01
 -2.2522523e-01 -9.8790873e-01
 -2.2322322e-01 -9.8588042e-01
 -2.2122122e-01 -9.8369613e-01
 -2.1921922e-01 -9.8135618e-01
 -2.1721722e-01 -9.7886096e-01
 -2.1521522e-01 -9.7621085e-01
 -2.1321321e-01 -9.7340628e-01
 -2.1121121e-01 -9.7044769e-01
 -2.0920921e-01 -9.6733555e-01
 -2.0720721e-01 -9.6407035e-01
 -2.0520521e-01 -9.6065260e-01
 -2.0320320e-01 -9.5708286e-01
 -2.0120120e-01 -9.5336167e-01
 -1.9919920e-01 -9.4948964e-01
 -1.9719720e-01 -9.4546737e-01
 -1.9519520e-01 -9.4129551e-01
 -1.9319319e-01 -9.3697470e-01
 -1.9119119e-01 -9.3250564e-01
 -1.8918919e-01 -9.2788903e-01
 -1.8718719e-01 -9.2312560e-01
 -1.8518519e-01 -9.1821611e-01
 -1.8318318e-01 -9.1316133e-01
 -1.8118118e-01 -9.0796206e-01
 -1.7917918e-01 -9.0261913e-01
 -1.7717718e-01 -8.9713338e-01
 -1.7517518e-01 -8.9150567e-01
 -1.7317317e-01 -8.8573691e-01
 -1.7117117e-01 -8.7982800e-01
 -1.6916917e-01 -8.7377987e-01
 -1.6716717e-01 -8.6759349e-01
 -1.6516517e-01 -8.6126983e-01
 -1.6316316e-01 -8.5480989e-01
 -1.6116116e-01 -8.4821470e-01
 -1.5915916e-01 -8.4148530e-01
 -1.5715716e-01 -8.3462275e-01
 -1.5515516e-01 -8.2762814e-01
 -1.5315315e-01 -8.2050258e-01
 -1.5115115e-01 -8.1324719e-01
 -1.4914915e-01 -8.0586312e-01
 -1.4714715e-01 -7.9835154e-01
 -1.4514515e-01 -7.9071364e-01
 -1.4314314e-01 -7.8295063e-01
 -1.4114114e-01 -7.7506373e-01
 -1.3913914e-01 -7.6705419e-01
 -1.3713714e-01 -7.5892329e-01
 -1.3513514e-01 -7.5067231e-01
 -1.3313313e-01 -7.4230254e-01
 -1.3113113e-01 -7.3381533e-01
 -1.2912913e-01 -7.2521200e-01
 -1.2712713e-01 -7.1649392e-01
 -1.2512513e-01 -7.0766248e-01
 -1.2312312e-01 -6.9871906e-01
 -1.2112112e-01 -6.8966509e-01
 -1.1911912e-01 -6.8050199e-01
 -1.1711712e-01 -6.7123122e-01
 -1.1511512e-01 -6.6185424e-01
 -1.1311311e-01 -6.5237254e-01
 -1.1111111e-01 -6.4278761e-01
 -1.0910911e-01 -6.3310098e-01
 -1.0710711e-01 -6.2331417e-01
 -1.0510511e-01 -6.1342873e-01
 -1.0310310e-01 -6.0344624e-01
 -1.0110110e-01 -5.9336826e-01
 -9.9099099e-02 -5.8319640e-01
 -9.7097097e-02 -5.7293225e-01
 -9.5095095e-02 -5.6257746e-01
 -9.3093093e-02 -5.5213365e-01
 -9.1091091e-02 -5.4160247e-01
 -8.9089089e-02 -5.3098560e-01
 -8.7087087e-02 -5.2028471e-01
 -8.5085085e-02 -5.0950150e-01
 -8.3083083e-02 -4.9863767e-01
 -8.1081081e-02 -4.8769494e-01
 -7.9079079e-02 -4.7667505e-01
 -7.7077077e-02 -4.6557973e-01
 -7.5075075e-02 -4.5441075e-01
 -7.3073073e-02 -4.4316986e-01
 -7.1071071e-02 -4.3185885e-01
 -6.9069069e-02 -4.2047951e-01
 -6.7067067e-02 -4.0903364e-01
 -6.5065065e-02 -3.9752305e-01
 -6.3063063e-02 -3.8594956e-01
 -6.1061061e-02 -3.7431500e-01
 -5.9059059e-02 -3.6262121e-01
 -5.7057057e-02 -3.5087005e-01
 -5.5055055e-02 -3.3906337e-01
 -5.3053053e-02 -3.2720304e-01
 -5.1051051e-02 -3.1529094e-01
 -4.9049049e-02 -3.0332895e-01
 -4.7047047e-02 -2.9131896e-01
 -4.5045045e-02 -2.7926288e-01
 -4.3043043e-02 -2.6716262e-01
 -4.1041041e-02 -2.5502008e-01
 -3.9039039e-02 -2.4283719e-01
 -3.7037037e-02 -2.3061587e-01
 -3.5035035e-02 -2.1835807e-01
 -3.3033033e-02 -2.0606571e-01
 -3.1031031e-02 -1.9374075e-01
 -2.9029029e-02 -1.8138514e-01
 -2.7027027e-02 -1.6900082e-01
 -2.5025025e-02 -1.5658976e-01
 -2.3023023e-02 -1.4415393e-01
 -2.1021021e-02 -1.3169529e-01
 -1.9019019e-02 -1.1921581e-01
 -1.7017017e-02 -1.0671747e-01
 -1.5015015e-02 -9.4202236e-02
 -1.3013013e-02 -8.1672102e-02
 -1.1011011e-02 -6.9129045e-02
 -9.0090090e-03 -5.6575049e-02
 -7.0070070e-03 -4.4012102e-02
 -5.0050050e-03 -3.1442191e-02
 -3.0030030e-03 -1.8867305e-02
 -1.0010010e-03 -6.2894333e-03
  1.0010010e-03  6.2894333e-03
  3.0030030e-03  1.8867305e-02
  5.0050050e-03  3.1442191e-02
  7.0070070e-03  4.4012102e-02
  9.0090090e-03  5.6575049e-02
  1.1011011e-02  6.9129045e-02
  1.3013013e-02  8.1672102e-02
  1.5015015e-02  9.4202236e-02
  1.7017017e-02  1.0671747e-01
  1.9019019e-02  1.1921581e-01
  2.1021021e-02  1.3169529e-01
  2.3023023e-02  1.4415393e-01
  2.5025025e-02  1.5658976e-01
  2.7027027e-02  1.6900082e-01
  2.9029029e-02  1.8138514e-01
  3.1031031e-02  1.9374075e-01
  3.3033033e-02  2.0606571e-01
  3.5035035e-02  2.1835807e-01
  3.7037037e-02  2.3061587e-01
  3.9039039e-02  2.4283719e-01
  4.1041041e-02  2.5502008e-01
  4.3043043e-02  2.6716262e-01
  4.5045045e-02  2.7926288e-01
  4.7047047e-02  2.9131896e-01
  4.9049049e-02  3.0332895e-01
  5.1051051e-02  3.1529094e-01
  5.3053053e-02  3.2720304e-01
  5.5055055e-02  3.3906337e-01
  5.7057057e-02  3.5087005e-01
  5.9059059e-02  3.6262121e-01
  6.1061061e-02  3.7431500e-01
  6.3063063e-02  3.8594956e-01
  6.5065065e-02  3.9752305e-01
  6.7067067e-02  4.0903364e-01
  6.9069069e-02  4.2047951e-01
  7.1071071e-02  4.3185885e-01
  7.3073073e-02  4.4316986e-01
  7.5075075e-02  4.5441075e-01
  7.7077077e-02  4.6557973e-01
  7.9079079e-02  4.7667505e-01
  8.1081081e-02  4.8769494e-01
  8.3083083e-02  4.9863767e-01
  8.5085085e-02  5.0950150e-01
  8.7087087e-02  5.2028471e-01
  8.9089089e-02  5.3098560e-01
  9.1091091e-02  5.4160247e-01
  9.3093093e-02  5.5213365e-01
  9.5095095e-02  5.6257746e-01
  9.7097097e-02  5.7293225e-01
  9.9099099e-02  5.8319640e-01
  1.0110110e-01  5.9336826e-01
  1.0310310e-01  6.0344624e-01
  1.0510511e-01  6.1342873e-01
  1.0710711e-01  6.2331417e-01
  1.0910911e-01  6.3310098e-01
  1.1111111e-01  6.4278761e-01
  1.1311311e-01  6.5237254e-01
  1.1511512e-01  6.6185424e-01
  1.1711712e-01  6.7123122e-01
  1.1911912e-01  6.8050199e-01
  1.2112112e-01  6.8966509e-01
  1.2312312e-01  6.9871906e-01
  1.2512513e-01  7.0766248e-01
  1.2712713e-01  7.1649392e-01
  1.2912913e-01  7.2521200e-01
  1.3113113e-01  7.3381533e-01
  1.3313313e-01  7.4230254e-01
  1.3513514e-01  7.5067231e-01
  1.3713714e-01  7.5892329e-01
  1.3913914e-01  7.6705419e-01
  1.4114114e-01  7.7506373e-01
  1.4314314e-01  7.8295063e-01
  1.4514515e-01  7.9071364e-01
  1.4714715e-01  7.9835154e-01
  1.4914915e-01  8.0586312e-01
  1.5115115e-01  8.1324719e-01
  1.5315315e-01  8.2050258e-01
  1.5515516e-01  8.2762814e-01
  1.5715716e-01  8.3462275e-01
  1.5915916e-01  8.4148530e-01
  1.6116116e-01  8.4821470e-01
  1.6316316e-01  8.5480989e-01
  1.6516517e-01  8.6126983e-01
  1.6716717e-01  8.6759349e-01
  1.6916917e-01  8.7377987e-01
  1.7117117e-01  8.7982800e-01
  1.7317317e-01  8.8573691e-01
  1.7517518e-01  8.9150567e-01
  1.7717718e-01  8.9713338e-01
  1.7917918e-01  9.0261913e-01
  1.8118118e-01  9.0796206e-01
  1.8318318e-01  9.1316133e-01
  1.8518519e-01  9.1821611e-01
  1.8718719e-01  9.2312560e-01
  1.8918919e-01  9.2788903e-01
  1.9119119e-01  9.3250564e-01
  1.9319319e-01  9.3697470e-01
  1.9519520e-01  9.4129551e-01
  1.9719720e-01  9.4546737e-01
  1.9919920e-01  9.4948964e-01
  2.0120120e-01  9.5336167e-01
  2.0320320e-01  9.5708286e-01
  2.0520521e-01  9.6065260e-01
  2.0720721e-01  9.6407035e-01
  2.0920921e-01  9.6733555e-01
  2.1121121e-01  9.7044769e-01
  2.1321321e-01  9.7340628e-01
  2.1521522e-01  9.7621085e-01
  2.1721722e-01  9.7886096e-01
  2.1921922e-01  9.8135618e-01
  2.2122122e-01  9.8369613e-01
  2.2322322e-01  9.8588042e-01
  2.2522523e-01  9.8790873e-01
  2.2722723e-01  9.8978072e-01
  2.2922923e-01  9.9149609e-01
  2.3123123e-01  9.9305459e-01
  2.3323323e-01  9.9445596e-01
  2.3523524e-01  9.9569997e-01
  2.3723724e-01  9.9678644e-01
  2.3923924e-01  9.9771519e-01
  2.4124124e-01  9.9848607e-01
  2.4324324e-01  9.9909897e-01
  2.4524525e-01  9.9955378e-01
  2.4724725e-01  9.9985043e-01
  2.4924925e-01  9.9998887e-01
  2.5125125e-01  9.9996910e-01
  2.5325325e-01  9.9979109e-01
  2.5525526e-01  9.9945490e-01
  2.5725726e-01  9.9896056e-01
  2.5925926e-01  9.9830816e-01
  2.6126126e-01  9.9749780e-01
  2.6326326e-01  9.9652960e-01
  2.6526527e-01  9.9540373e-01
  2.6726727e-01  9.9412036e-01
  2.6926927e-01  9.9267969e-01
  2.7127127e-01  9.9108195e-01
  2.7327327e-01  9.8932739e-01
  2.7527528e-01  9.8741629e-01
  2.7727728e-01  9.8534896e-01
  2.7927928e-01  9.8312572e-01
  2.8128128e-01  9.8074692e-01
  2.8328328e-01  9.7821294e-01
  2.8528529e-01  9.7552417e-01
  2.8728729e-01  9.7268105e-01
  2.8928929e-01  9.6968403e-01
  2.9129129e-01  9.6653358e-01
  2.9329329e-01  9.6323019e-01
  2.9529530e-01  9.5977439e-01
  2.9729730e-01  9.5616673e-01
  2.9929930e-01  9.5240778e-01
  3.0130130e-01  9.4849813e-01
  3.0330330e-01  9.4443841e-01
  3.0530531e-01  9.4022924e-01
  3.0730731e-01  9.3587131e-01
  3.0930931e-01  9.3136529e-01
  3.1131131e-01  9.2671191e-01
  3.1331331e-01  9.2191189e-01
  3.1531532e-01  9.1696600e-01
  3.1731732e-01  9.1187502e-01
  3.1931932e-01  9.0663976e-01
  3.2132132e-01  9.0126105e-01
  3.2332332e-01  8.9573972e-01
  3.2532533e-01  8.9007667e-01
  3.2732733e-01  8.8427278e-01
  3.2932933e-01  8.7832898e-01
  3.3133133e-01  8.7224620e-01
  3.3333333e-01  8.6602540e-01
  3.3533534e-01  8.5966758e-01
  3.3733734e-01  8.5317373e-01
  3.3933934e-01  8.4654489e-01
  3.4134134e-01  8.3978210e-01
  3.4334334e-01  8.3288643e-01
  3.4534535e-01  8.2585898e-01
  3.4734735e-01  8.1870085e-01
  3.4934935e-01  8.1141319e-01
  3.5135135e-01  8.0399713e-01
  3.5335335e-01  7.9645386e-01
  3.5535536e-01  7.8878457e-01
  3.5735736e-01  7.8099047e-01
  3.5935936e-01  7.7307279e-01
  3.6136136e-01  7.6503280e-01
  3.6336336e-01  7.5687175e-01
  3.6536537e-01  7.4859095e-01
  3.6736737e-01  7.4019170e-01
  3.6936937e-01  7.3167533e-01
  3.7137137e-01  7.2304318e-01
  3.7337337e-01  7.1429664e-01
  3.7537538e-01  7.0543707e-01
  3.7737738e-01  6.9646588e-01
  3.7937938e-01  6.8738449e-01
  3.8138138e-01  6.7819434e-01
  3.8338338e-01  6.6889687e-01
  3.8538539e-01  6.5949357e-01
  3.8738739e-01  6.4998592e-01
  3.8938939e-01  6.4037543e-01
  3.9139139e-01  6.3066361e-01
  3.9339339e-01  6.2085199e-01
